absoluteTime,trialTime,deltaTime,trialIndex,xPos,yPos,zPos,xRot,yRot,zRot,conditionType,currentText,targetText
791644.6734776,2.628338,0.0110016,0,-0.0219503,1.134211,-1.254165,0.1035052,0.07315615,-0.009074441,Unknown,,hey everyone
791644.684614,2.639702,0.011364,0,-0.02194717,1.134214,-1.254154,0.1035049,0.07315072,-0.009072308,Unknown,,hey everyone
791644.6954125,2.65046,0.0107582,0,-0.02193528,1.13425,-1.254098,0.1035122,0.07310953,-0.009046474,Unknown,,hey everyone
791644.7067858,2.661721,0.0112606,0,-0.0219347,1.134248,-1.25408,0.103531,0.07312813,-0.009036278,Unknown,,hey everyone
791644.7175786,2.672688,0.0109675,0,-0.02197906,1.134223,-1.254065,0.1035403,0.07312123,-0.00899829,Unknown,,hey everyone
791644.7286786,2.683712,0.0110236,0,-0.02197356,1.134225,-1.254046,0.1035673,0.07314347,-0.008967424,Unknown,,hey everyone
791644.7400634,2.69502,0.0113083,0,-0.02201206,1.134205,-1.254023,0.1035785,0.07318538,-0.008925292,Unknown,,hey everyone
791644.7509659,2.706032,0.0110115,0,-0.02200726,1.134197,-1.254007,0.1035389,0.07324602,-0.008893492,Unknown,,hey everyone
791644.7620826,2.717201,0.0111692,0,-0.02202122,1.13416,-1.254005,0.1035409,0.07326974,-0.008892288,Unknown,,hey everyone
791644.7734787,2.728332,0.0111316,0,-0.02202629,1.134148,-1.253998,0.1035921,0.07327856,-0.008929562,Unknown,,hey everyone
791644.7842195,2.739349,0.0110169,0,-0.02202552,1.134141,-1.25398,0.1035874,0.07329451,-0.008975039,Unknown,,hey everyone
791644.795473,2.750508,0.011159,0,-0.02203219,1.134174,-1.253954,0.1036097,0.07329387,-0.009040698,Unknown,,hey everyone
791644.8066305,2.761661,0.0111523,0,-0.02202854,1.134184,-1.253926,0.1035993,0.07328886,-0.00908251,Unknown,,hey everyone
791644.8175697,2.772694,0.011033,0,-0.02206244,1.134186,-1.253921,0.103625,0.07326144,-0.009087925,Unknown,,hey everyone
